id,title,overview,poster_path
1199974,Párvulos: Children of the Apocalypse,"In a dystopian future ravaged by a viral apocalypse, three young brothers—Salvador, Oliver, and Benjamin—find themselves isolated in a remote cabin deep within the woods. As they navigate this desolate world, they harbor a dark and disturbing secret in their basement, a presence they must feed to ensure their own survival.",/pHehmoG3gbTb5RsKWOdxqLmnhpD.jpg
620,Ghostbusters,"After losing their academic posts at a prestigious university, a team of parapsychologists goes into business as proton-pack-toting ""ghostbusters"" who exterminate ghouls, hobgoblins and supernatural pests of all stripes. An ad campaign pays off when a knockout cellist hires the squad to purge her swanky digs of demons that appear to be living in her refrigerator.",/7E8nLijS9AwwUEPu2oFYOVKhdFA.jpg
929590,Civil War,"In the near future, a group of war journalists attempt to survive while reporting the truth as the United States stands on the brink of civil war.",/sh7Rg8Er3tFcN9BpKIPOMvALgZd.jpg
11544,Lilo & Stitch,"As Stitch, a runaway genetic experiment from a faraway planet, wreaks havoc on the Hawaiian Islands, he becomes the mischievous adopted alien ""puppy"" of an independent little girl named Lilo and learns about loyalty, friendship, and ʻohana, the Hawaiian tradition of family.",/d73UqZWyw3MUMpeaFcENgLZ2kWS.jpg
1106739,Juror #2,"While serving as a juror in a high profile murder trial, family man Justin Kemp finds himself struggling with a serious moral dilemma…one he could use to sway the jury verdict and potentially convict—or free—the accused killer.",/ugQkpGajKFQ8eyOEhGheR0HfWQ.jpg
49530,In Time,"In the not-too-distant future, the aging gene has been switched off. To avoid overpopulation, time has become the currency and the way people pay for luxuries and necessities. The rich can live forever, while the rest struggle to negotiate for their immortality. A poor young man who suddenly comes into a fortune of time finds himself on the run from a corrupt police force known as the ""time keepers"".",/3Mwj2sIONQckOZP3YwsUXF7U5I4.jpg
851644,20th Century Girl,"In 1999, a teen girl keeps close tabs on a boy in school on behalf of her deeply smitten best friend – then she gets swept up in a love story of her own.",/od22ftNnyag0TTxcnJhlsu3aLoU.jpg
670292,The Creator,"Amid a future war between the human race and the forces of artificial intelligence, a hardened ex-special forces agent grieving the disappearance of his wife, is recruited to hunt down and kill the Creator, the elusive architect of advanced AI who has developed a mysterious weapon with the power to end the war—and mankind itself.",/3dSivDtOuyxLDxPH4v2tcNG1fP7.jpg
1249289,Alarum,"Two married spies caught in the crosshairs of an international intelligence network will stop at nothing to obtain a critical asset. Joe and Lara are agents living off the grid whose quiet retreat at a winter resort is blown to shreds when members of the old guard suspect the two may have joined an elite team of rogue spies, known as Alarum.",/v313aUGmMNj6yNveaiQXysBmjVS.jpg
1407861,The Bayou,"Vacation turns disaster when Houston grad Kyle and her friends survive a plane crash in the desolate Louisiana everglades, only to discover there's something way more dangerous lurking in the shallows.",/sf6j1SbgDf7VTjL1MRq5MAQSOyE.jpg
398818,Call Me by Your Name,"In the summer of 1983, a 17-year-old Elio spends his days in his family's villa in Italy. One day Oliver, a graduate student, arrives to assist Elio's father, a professor of Greco-Roman culture. Soon, Elio and Oliver discover a summer that will alter their lives forever.",/gXiE0WveDnT0n5J4sW9TMxXF4oT.jpg
923667,Twilight of the Warriors: Walled In,"In 1980s Hong Kong, troubled youth Chan Lok-kwun, a mainland refugee, struggles to survive in the Kowloon Walled City by joining underground fights. Betrayed by crime boss Mr. Big while trying to buy a fake ID, he steals drugs from him and seeks refuge in the Walled City, where he encounters Cyclone, a compassionate yet authoritative crime lord.",/h0tunBO4tMjvKVVG7fXqHgwOr5C.jpg
11,Star Wars,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg
1333100,Attack on Titan: THE LAST ATTACK,"A colossal-sized omnibus film bringing together the last two episodes of Attack on Titan in the franchise's first-ever theatrical experience. After venturing beyond the walls and separated from his comrades, Eren finds himself inspired by this new truth and plots the ""Rumbling,"" a terrifying plan to eradicate every living thing in the world. With the fate of the world hanging in the balance, a motley crew of Eren's former comrades and enemies scramble to halt his deadly mission. The only question is, can they stop him?",/wgwldDDlTDDMrluOMkpSA8lyKjv.jpg
1225915,Jewel Thief - The Heist Begins,"In this high-octane battle of wits and wills, ingenious con artist Rehan devises a diamond heist while trying to outsmart Rajan, his sadistic adversary.",/eujLbO0kf1eqWC8XpHUJdtAVW2J.jpg
777443,The Electric State,"An orphaned teen hits the road with a mysterious robot to find her long-lost brother, teaming up with a smuggler and his wisecracking sidekick.",/sI2NiMU8o65hmIMY0JI9CjJ0p7f.jpg
573435,Bad Boys: Ride or Die,"After their late former Captain is framed, Lowrey and Burnett try to clear his name, only to end up on the run themselves.",/oGythE98MYleE6mZlGs5oBGkux1.jpg
1257960,Sikandar,A tragic accident pushes the powerful Sikandar to protect the less fortunate by standing up to corruption and greed — using any means necessary.,/41s42CRXafa3OuRGvCtfYPEBmse.jpg
10184,He's Just Not That Into You,"Have you ever sat by the phone wondering why he said he would call, but didn't, or you can't figure out why she doesn't want to sleep with you anymore, or why your relationship just isn't going to the next level... they're just not that into you. Gigi just wants a man who says he'll call—and does—while Alex advises her to stop waiting by the phone. Beth wants a proposal after years of a committed relationship with her boyfriend, Neil, who sees nothing  wrong with the status quo. Janine's not sure if she can trust her husband, Ben, who can't quite trust himself around Anna. Anna can't decide between the sexy married guy, or her straightforward, no-sparks standby, Conor, who can't get over the fact that he can't have her. And Mary, who's found an entire network of loving, supportive men, just needs to find one who's straight.",/jip2ap24Y6JxEgzVRyNqyYssnyR.jpg
820525,After Everything,"Besieged by writer’s block and the crushing breakup with Tessa, Hardin travels to Portugal in search of a woman he wronged in the past – and to find himself. Hoping to win back Tessa, he realizes he needs to change his ways before he can make the ultimate commitment.",/uQxjZGU6rxSPSMeAJPJQlmfV3ys.jpg
1261050,The Quiet Ones,"In 2008, a group of men from Denmark and across Europe pull off the biggest heist of all time on Danish soil. Kasper, a boxer with few chances left in life, is offered the opportunity to plan the robbery by its foreign initiators.",/7NLY1jNwtZX1yVzwVoBeAhaBE8i.jpg
559,Spider-Man 3,"The seemingly invincible Spider-Man goes up against an all-new crop of villains—including the shape-shifting Sandman. While Spider-Man’s superpowers are altered by an alien organism, his alter ego, Peter Parker, deals with nemesis Eddie Brock and also gets caught up in a love triangle.",/qFmwhVUoUSXjkKRmca5yGDEXBIj.jpg
1410082,Sniper: The Last Stand,"To stop an arms dealer from unleashing a deadly superweapon, Ace sniper Brandon Beckett and Agent Zero are deployed to Costa Verde to lead a group of elite soldiers against an unrelenting militia. Taking an untested sniper under his wing, Beckett faces his newest challenge: giving orders instead of receiving them. With both time and ammo running low in a race to save humanity, the team must overcome all odds just to survive.",/TVvIyCsFCmLk9MRLbAZi4X8f32.jpg
1930,The Amazing Spider-Man,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",/jexoNYnPd6vVrmygwF6QZmWPFdu.jpg
980477,Ne Zha 2,"Following the Tribulation, although the souls of Ne Zha and Ao Bing were preserved, their physical bodies will soon be destroyed. Tai Yi Zhen Ren plans to use the Seven Colored Lotus to reshape their physical forms, but encounters numerous difficulties. What will become of Ne Zha and Ao Bing?",/293Mo4GWf7Tl0TfAr5NFghqeMy7.jpg
1579,Apocalypto,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",/cRY25Q32kDNPFDkFkxAs6bgCq3L.jpg
372962,Mai-chan's Daily Life,"Miyako starts a live-in maid job and quickly discovers that housecleaning is the least of her duties, as her employers use the maids in their twisted fantasies. Her co-worker Mai-chan, who can miraculously recover from any injury, becomes the focus of horrific, indulgent violence that Miyako is soon drawn into.",/631oaSK4rC17pDP2jXzkgPRT6qs.jpg
579974,RRR,A fictional history of two legendary revolutionaries' journey away from home before they began fighting for their country in the 1920s.,/ljHw5eIMnki3HekwkKwCCHsRSbH.jpg
414906,The Batman,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",/74xTEgt7R36Fpooo50r9T25onhq.jpg
1128655,The Surfer,"A man returns to the idyllic beach of his childhood to surf with his son. When he is humiliated by a group of locals, the man is drawn into a conflict that keeps rising and pushes him to his breaking point.",/5ZEksAUM9z3XcvzzA5mO9POyxMx.jpg
13183,Watchmen,"In a gritty and alternate 1985, the glory days of costumed vigilantes have been brought to a close by a government crackdown. But after one of the masked veterans is brutally murdered, an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so they uncover a sinister plot that puts all of humanity in grave danger.",/aVURelN3pM56lFM7Dgfs5TixcIf.jpg
50546,Just Go with It,"While romancing Palmer, a much younger schoolteacher, plastic surgeon Danny Maccabee enlists his loyal assistant Katherine to pretend to be his soon to be ex-wife, in order to cover up a careless lie. When more lies backfire, Katherine's kids become involved, and everyone heads off for a weekend in Hawaii that will change all their lives.",/ez1EDULOCUUCySHOZU6tz97qbtM.jpg
